Date,Narrative,Debit Amount,Credit Amount,Categories
2020-04-13,SPOTLIGHT SOUTH MELBOUVIC,-54.99,,Shopping
2020-04-14,Salary SAP Australia Pt WAGE/SALARY 013625,,6386.57,
2020-04-15,Transfer to other Bank NetBank,,,
2020-04-15,PPSR AFSA BARTON,-2.0,,Transport
2020-04-15,WOLF 4 X 4 PTY LTD NORTH LAKES,-249.35,,Transport
2020-04-16,Direct Debit 348045 AGL SALES P/L 700007802619,,,
2020-04-16,UNITED DEE WHY DEE WHY NSW,-82.03,,Transport
2020-04-16,NORTHERN BEACHES HOSPI FRENCHS FORENSW,-6.71,,Transport
2020-04-16,MARK EDWARD RUFF FRENCHES FORNSW,-100.0,,Medical
2020-04-16,ALDI STORES - DEE WHY DEE WHY,-12.6,,Groceries
2020-04-16,Direct Debit 348045 AGL SALES P/L 700007802618,,,
2020-04-17,WOOLWORTHS 1472 DEEWHY DEE WHY,-10.0,,Groceries
2020-04-17,OOOOBY PTY LIMITED MARRICKVILLE,-54.0,,Groceries
2020-04-17,HFM MANLY QPS MANLY,-2.28,,Groceries
2020-04-18,COLES 0784 DEE WHY AUS,-8.25,,Groceries
2020-04-19,BUNNINGS 551000 WARRINGAH MA,,,
2020-04-19,DEFT RENT NetBank BPAY 4481 0034744003,,,
2020-04-19,ALDI STORES - BROOKVAL BROOKVALE,-114.07,,Groceries
2020-04-19,SIDEWAYS BROOKVALE NSW,-52.95,,Shopping
2020-04-19,COLES 0784 DEE WHY AUS,-4.0,,Groceries
2020-04-19,SUPER CHEAP AUTO BROOKVALE NSW,-29.99,,Shopping
2020-04-20,"PAYMENT RECEIVED, THANK YOU",,,
2020-04-20,Transfer to other Bank NetBank,,,
2020-04-20,Transfer to xx3262 NetBank,,,
2020-04-21,METRO PETROLEUM FORE FORESTVILLE NSW,-27.99,,Transport
2020-04-21,Wdl ATM CBA ATM FORESTVILLE A NSW 217001 AUS,-20.0,,Shopping
2020-04-22,Direct Credit 074806 BUPA_CLM_CR-2204 C89802714 02334109,,136.7,
2020-04-23,MARK EDWARD RUFF MONA VALE NSW,-100.0,,Medical
2020-04-24,COLES 0784 DEE WHY AUS,-34.7,,Groceries
2020-04-24,COLES 0784 DEE WHY AUS,-1.29,,Groceries
2020-04-25,ALDI STORES - BROOKVAL BROOKVALE,-117.76,,Groceries
2020-04-26,ALDIMOBILE CHATSWOOD,,,
2020-04-26,COLES 0784 DEE WHY AUS,-15.45,,Groceries
2020-04-29,Direct Credit 074806 BUPA_CLM_CR-2904 C89802714 02367076,,47.9,
2020-04-30,NORTHERN BEACHES HOSPI FRENCHS FORENSW,-6.71,,Transport
2020-05-01,PAYPAL *BUPAHIPTYLT 4029357733 AUS,-213.71,,Shopping
2020-05-01,ALDI STORES - DEE WHY DEE WHY,-114.18,,Groceries
2020-05-01,OOOOBY PTY LIMITED MARRICKVILLE,-44.0,,Groceries
2020-05-01,Transfer to xx2105 NetBank Vicky,,,
2020-05-01,Transaction Fee,-3.0,,Shopping
2020-05-01,DHM & B&S Pathology NetBank BPAY 26799 84267325009 842673250 OSV,-96.5,,Medical
2020-05-02,COLES 0784 DEE WHY AUS,-3.9,,Groceries
2020-05-04,COLES 0784 DEE WHY AUS,-5.4,,Groceries
2020-05-06,Direct Credit 074806 BUPA_CLM_CR-0605 C89802714 02397923,,89.6,
2020-05-06,PPSR AFSA BARTON,-2.0,,Transport
2020-05-07,Direct Debit 494894 OPTUS BILLING 62188084370,,,
2020-05-07,MARK EDWARD RUFF MONA VALE NSW,-100.0,,Medical
2020-05-08,ALDI STORES - DEE WHY DEE WHY,-90.1,,Groceries
2020-05-08,OOOOBY PTY LIMITED MARRICKVILLE,-44.0,,Groceries
2020-05-08,BAYFIELDS IND. SINCE DEE WHY NSW,-74.99,,DinnerBars
2020-05-10,NORTHERN BEACHES HOSPI FRENCHS FORENSW,-39.83,,Transport
2020-05-12,NORTHERN BEACHES HOSPI FRENCHS FORENSW,-49.74,,Transport
2020-05-13,CHEMIST WAREHOUSE DEE WHY NSW,-8.36,,Shopping
2020-05-13,HOMEMATE DEE WHY NSW,-10.0,,Shopping
2020-05-13,COLES 0784 DEE WHY AUS,-3.42,,Groceries
2020-05-13,NORTHERN BEACHES HOSPI FRENCHS FORENSW,-19.92,,Transport
2020-05-13,GOOGLE*DOMUS TECHNICA SYDNEY AUS,-6.49,,Shopping
2020-05-14,Salary SAP Australia Pt WAGE/SALARY 013625,,,
2020-05-14,NSW REGISTRY OF BDM M CHIPPENDALE,-60.0,,Shopping
2020-05-15,OOOOBY PTY LIMITED MARRICKVILLE,-44.0,,Groceries
2020-05-15,Mens Cuts Medihair Brookvale NSW,-30.0,,Shopping
2020-05-15,H&M Sydney AU0017 Brookvale NSW,-34.99,,Shopping
2020-05-15,BIG W W0145 BROOKVALE,-17.75,,Shopping
2020-05-16,COLES 0784 DEE WHY AUS,-14.0,,Groceries
2020-05-16,COLES 0784 DEE WHY AUS,-20.95,,Groceries
2020-05-18,COLES 0784 DEE WHY AUS,-20.0,,Groceries
2020-05-18,ALDI STORES - DEE WHY DEE WHY,-98.96,,Groceries
2020-05-18,AUTO PAYMENT - THANK YOU,,,
2020-05-19,CBA CR CARD AUTOPAY PMNT 5523504400013262,,,
2020-05-19,DEFT RENT NetBank BPAY 4481 0034744003,,,
2020-05-19,Direct Debit 373578 AGL RETAIL ENERG 710008623993,,,
2020-05-19,Direct Debit 348045 AGL SALES PTY LT 730008279542,,,
2020-05-19,THE BEACH SHED DEE WHY NSW,-4.0,,DinnerBars
2020-05-19,COLES 0784 DEE WHY AUS,-3.52,,Groceries
2020-05-20,Direct Credit 074806 BUPA_CLM_CR-2005 C89802714 02473271,,47.9,
2020-05-20,COLES 0784 DEE WHY AUS,-4.97,,Groceries
2020-05-20,MAO S ASIAN SUPERMRK DEE WHY NSW,-4.99,,Groceries
2020-05-21,Transfer from xx2105 NetBank Fellbuerste April,,12.0,
2020-05-21,BUNNINGS 341000 BALGOWLAH,-10.0,,Shopping
2020-05-21,HFM MANLY QPS MANLY,-4.9,,Groceries
2020-05-22,WOOLWORTHS 1472 DEEWHY DEE WHY,-53.56,,Groceries
2020-05-22,WOOLWORTHS LIQ 1472 DEE WHY,-14.0,,Groceries
2020-05-22,OOOOBY PTY LIMITED MARRICKVILLE,-44.0,,Groceries
2020-05-25,ALDI STORES - DEE WHY DEE WHY,-81.34,,Groceries
2020-05-25,MONTHLY FEE,-35.0,,Shopping
2020-05-27,ALDIMOBILE CHATSWOOD,,,
2020-05-27,COLES 0784 DEE WHY AUS,-8.65,,Groceries
2020-05-29,OOOOBY PTY LIMITED MARRICKVILLE,-44.0,,Groceries
2020-05-30,PENDING - KMART 1055 WARRIEWOOD AUS,-27.0,,Shopping
2020-05-30,COLES 0784 DEE WHY AUS,-12.0,,Groceries
2020-05-31,COLES 0784 DEE WHY AUS,-27.7,,Groceries
2020-05-31,AMAZON AU 8662161072 AUS,-39.0,,Groceries
2020-06-01,Transfer from xx2105 NetBank Vicky Mai,,,
2020-06-01,DEE WHY LIBRARY DEE WHY,-6.0,,Shopping
2020-06-01,Transfer to xx2105 NetBank Vicky,,,
2020-06-01,PAYPAL *BUPAHIPTYLT 4029357733 AUS,-239.21,,Shopping
2020-06-01,VUMBACA FRUIT MARKET DEE WHY,-11.98,,Groceries
2020-06-01,ALDI STORES - DEE WHY DEE WHY,-150.24,,Groceries
2020-06-02,COLES 0784 DEE WHY AUS,-4.25,,Groceries
2020-06-02,CHEMIST WAREHOUSE DEE WHY NSW,-20.96,,Shopping
2020-06-04,GFM*GOFUNDME AUSTRALIA Sydney AUS,-50.0,,Shopping
2020-06-04,MYER WARRINGAH BROOKVALE NSW,-34.96,,Shopping
2020-06-04,COLES 0784 DEE WHY AUS,-15.0,,Groceries
2020-06-04,SPECTRUM CAMERA BROOKVALE,-25.0,,Charlotte
2020-06-04,SQ *JANE GRANT PREGNAN Dee Why AUS,-250.0,,Medical
2020-06-05,Direct Debit 494894 OPTUS BILLING 62188084370,,,
2020-06-05,BENDON WARRIEWOOD WARRIEWOOD NSW,-27.48,,Shopping
2020-06-05,ALDI STORES - WARRIEWO WARRIEWOOD,-18.35,,Groceries
2020-06-07,THE BEACH SHED DEE WHY NSW,-14.0,,DinnerBars
2020-06-08,COLES 0784 DEE WHY AUS,-16.0,,Groceries
2020-06-09,ALDI STORES - DEE WHY DEE WHY,-135.9,,Groceries
2020-06-09,POST DEE WHY-RET DE DEE WHY WAU,-5.8,,Shopping
2020-06-09,BAYFIELDS IND. SINCE DEE WHY NSW,-57.99,,DinnerBars
2020-06-10,HFM MANLY QPS MANLY,-4.32,,Groceries
2020-06-10,Street Espresso WoolloomooloNSW,-7.47,,DinnerBars
2020-06-10,77 CONVENIENCE STORE DARLINGHURSTNSW,-10.0,,Charlotte
2020-06-10,TERRACE TOWER PL WOOLLOOMOOLONSW,-30.0,,Charlotte
2020-06-10,COLES 0784 DEE WHY AUS,-4.5,,Groceries
2020-06-10,www.auswaertiges-amt.d Berlin DEU ##0620 26.00 EURO NATL CURR UNI,-42.5,,Charlotte
2020-06-12,Salary SAP Australia Pt WAGE/SALARY 013625,,,
2020-06-12,LINKT SYDNEY SYDNEY,-4.58,,Transport
2020-06-12,WOOLWORTHS W1621 WARRIEWOOD,-3.75,,Groceries
2020-06-12,ALDI STORES - WARRIEWO WARRIEWOOD,-13.9,,Groceries
2020-06-12,KMART 1055 WARRIEWOOD AUS,-60.0,,Shopping
2020-06-12,COLES 0784 DEE WHY AUS,-7.5,,Groceries
2020-06-13,HARBORD DIGGERS FRESHWATER,-13.5,,DinnerBars
2020-06-13,HARBORD DIGGERS FRESHWATER,-35.0,,DinnerBars
2020-06-13,HARBORD DIGGERS FRESHWATER,-6.0,,DinnerBars
2020-06-15,COLES 0784 DEE WHY AUS,-5.3,,Groceries
2020-06-15,Transfer to other Bank NetBank,,,
2020-06-16,ALDI STORES - BROOKVAL BROOKVALE,-96.54,,Groceries
2020-06-17,COLES 0784 DEE WHY AUS,-20.8,,Groceries
2020-06-18,COLES 0784 DEE WHY AUS,-10.0,,Groceries
2020-06-19,HARBORD DIGGERS FRESHWATER,-19.0,,DinnerBars
2020-06-19,HARBORD DIGGERS FRESHWATER,-20.0,,DinnerBars
2020-06-19,DEFT RENT NetBank BPAY 4481 0034744003,,,
2020-06-19,Direct Debit 373578 AGL RETAIL ENERG 830008544376,,,
2020-06-19,Direct Debit 348045 AGL SALES PTY LT 840008513472,,,
2020-06-19,AUTO PAYMENT - THANK YOU,,,
2020-06-20,Wicks Surf Australia Collaroy NSW,-15.95,,Shopping
2020-06-20,CBA CR CARD AUTOPAY PMNT 5523504400013262,,,
2020-06-21,ALDI STORES - FRENCHS FRENCHS FORE,-70.33,,Groceries
2020-06-21,BUNNINGS 588000 BELROSE,-7.45,,Shopping
2020-06-21,BABY BUNTING BELROSE BELROSE NSW,-21.65,,Charlotte
2020-06-22,PAYPAL *BUPAHIPTYLT 4029357733 AUS,-13.27,,Shopping
2020-06-22,COLES 0784 DEE WHY AUS,-12.42,,Groceries
2020-06-22,POST DEE WHY-RET DE DEE WHY WAU,-2.2,,Shopping
2020-06-23,ALDI STORES - BROOKVAL BROOKVALE,-119.94,,Groceries
2020-06-23,OFFICEWORKS 0204 DEE WHY AUS,-5.94,,Shopping
2020-06-24,MONTHLY FEE,-35.0,,Shopping
2020-06-24,GIRDLERS GRIND DEE WHY NSW,-5.5,,DinnerBars
2020-06-24,PLINE WARRINGAH MALL BROOKVALE,-7.99,,Shopping
2020-06-24,MYER WARRINGAH BROOKVALE NSW,,34.96,
2020-06-25,NORTHERN BEACHES HOSPI FRENCHS FORENSW,-6.71,,Medical
2020-06-25,COLES 0784 DEE WHY AUS,-8.34,,Groceries
2020-06-25,MARK EDWARD RUFF FRENCHES FORNSW,-100.0,,Medical
2020-06-26,SAP ASIA PTE LTD REF 2020062600006285 Fee AUD 7.50000 SGD 2233.64000 Rate:1.0035,,2218.35,
2020-06-26,COLES 0784 DEE WHY AUS,-12.1,,Groceries
2020-06-26,MED*ALDIMobile CHATSWOOD AUS,,,
2020-06-27,COLES 0784 DEE WHY AUS,-6.9,,Groceries
2020-06-29,ALDI STORES - BROOKVAL BROOKVALE,-99.79,,Groceries
2020-06-30,Direct Credit 074806 BUPA_CLM_CR-3006 C89802714 02734637,,72.85,
2020-06-30,COLES 0784 DEE WHY AUS,-2.5,,Groceries
2020-06-30,THE BEACH SHED DEE WHY NSW,-13.5,,DinnerBars
2020-07-01,ALDI STORES - WARRIEWO WARRIEWOOD,-32.39,,Groceries
2020-07-01,Transfer to xx2105 NetBank Vicky,,,
2020-07-01,KMART 1055 WARRIEWOOD AUS,,,
2020-07-01,COLES 0797 WARRIEWOOD AUS,-7.5,,Groceries
2020-07-01,PAYPAL *BUPAHIPTYLT 4029357733 AUS,,,Shopping
2020-07-02,Transfer from xx2105 NetBank Vicky Ausgaben Jun,,,
2020-07-02,WOOLWORTHS 1472 DEEWHY DEE WHY,-57.12,,Groceries
2020-07-03,HARBORD DIGGERS FRESHWATER,-31.0,,DinnerBars
2020-07-03,CITYOFSYDNEY PARKING SYDNEY,-3.4,,Transport
2020-07-03,HARBORD DIGGERS FRESHWATER,-37.0,,DinnerBars
2020-07-03,HARBORD DIGGERS FRESHWATER,-3.5,,DinnerBars
2020-07-03,HARBORD DIGGERS FRESHWATER,-30.0,,DinnerBars
2020-07-05,LINKT SYDNEY SYDNEY,-3.58,,Transport
2020-07-05,CHILL BAR DEE WHY NSW,-12.12,,DinnerBars
2020-07-06,COLES 0784 DEE WHY AUS,-22.5,,Groceries
2020-07-06,Direct Debit 494894 OPTUS BILLING 62188084370,,,
2020-07-06,COLES 0784 DEE WHY AUS,-3.29,,Groceries
2020-07-07,ALDI STORES - DEE WHY DEE WHY,-140.02,,Groceries
2020-07-08,THE BEACH SHED DEE WHY NSW,-4.5,,DinnerBars
2020-07-08,POST DEE WHY-RET DE DEE WHY WAU,-12.2,,Shopping
2020-07-09,ST VIN DE PAUL SOC NSW BROOKVALE,-24.0,,Shopping
2020-07-10,D Y HAIR CUTTERS DEE WHY NSW,-25.5,,Shopping
2020-07-10,WOOLWORTHS 1472 DEEWHY DEE WHY,-20.35,,Groceries
2020-07-11,COLES 0784 DEE WHY AUS,-20.45,,Groceries
2020-07-12,UBER *TRIP Sydney AUS,-56.12,,Business
2020-07-13,PIT 477 PTY LTD QPS SYDNEY,-7.0,,DinnerBars
2020-07-13,UBER *TRIP Sydney AUS,-58.04,,Business
2020-07-13,DHM & B&S Pathology NetBank BPAY 26799 84470171607 Dr Ruff,-97.25,,Medical
2020-07-13,Transfer to CBA A/c NetBank,,,
2020-07-14,Salary SAP Australia Pt WAGE/SALARY 013625,,,
2020-07-14,ALDI STORES - DEE WHY DEE WHY,-145.01,,Groceries
2020-07-14,POINT PARKING PTY LTD DEE WHY NSW,-2.0,,Transport
2020-07-14,HIT CAFE DEE WHY GRA DEE WHY NSW,-8.8,,DinnerBars
2020-07-14,BAYFIELDS IND. SINCE DEE WHY NSW,-55.88,,DinnerBars
2020-07-15,QBE Insurance Sydney NSW,-651.9,,Transport
2020-07-15,DEE WHY NEWSAGENCY DEE WHY NSW,-12.0,,Shopping
2020-07-15,UNITED DEE WHY DEE WHY NSW,-75.1,,Transport
2020-07-16,COLES 0797 WARRIEWOOD AUS,-18.1,,Groceries
2020-07-16,GOODSPANNER PTY LTD BROOKVALE NSW,-42.0,,Transport
2020-07-16,JB HIFI WARRIEWOOD WARRIEWOOD NSW,-29.0,,Shopping
2020-07-16,SNSW NetBank BPAY 247353 3614293323 rego,-541.0,,Transport
2020-07-16,SUPER CHEAP AUTO BROOKVALE NSW,-59.99,,Shopping
2020-07-17,Direct Debit 373578 AGL RETAIL ENERG 270007979859,,,
2020-07-17,Direct Debit 348045 AGL SALES PTY LT 130007394998,,,
2020-07-18,WOOLWORTHS W1174 SALAMANDER B,-1.25,,Groceries
2020-07-18,WOOLWORTHS LIQ W1174 SALAMANDER B,-50.0,,Groceries
2020-07-18,ALDI STORES - SALAMAND SALAMANDER B,-29.93,,Groceries
2020-07-18,MIDDLE ROCK HOLIDAY RE ONE MILE NSW,-106.05,,Shopping
2020-07-19,DEFT RENT NetBank BPAY 4481 0034744003,,,
2020-07-20,AUTO PAYMENT - THANK YOU,,,
2020-07-21,CBA CR CARD AUTOPAY PMNT 5523504400013262,,,
2020-07-21,THE BEACH SHED DEE WHY NSW,-15.0,,DinnerBars
2020-07-21,ALDI STORES - DEE WHY DEE WHY,-143.83,,Groceries
2020-07-22,ALDI STORES - DEE WHY DEE WHY,-22.08,,Groceries
2020-07-22,Direct Credit 078094 SAP Australia Pt /INV/4337769 1 7/1,,114.16,
2020-07-22,PLINE PH DEE WHY DEE WHY,-13.08,,Shopping
2020-07-24,UBER *TRIP Sydney AUS,-12.75,,Transport
2020-07-24,CHEMIST WAREHOUSE DEE WHY NSW,-6.49,,Shopping
2020-07-24,HARBORD DIGGERS FRESHWATER,-19.0,,DinnerBars
2020-07-24,HARBORD DIGGERS FRESHWATER,-3.5,,DinnerBars
2020-07-24,HARBORD DIGGERS FRESHWATER,-23.5,,DinnerBars
2020-07-25,HARBORD DIGGERS FRESHWATER,-56.0,,DinnerBars
2020-07-25,SQ *FRENCH BASKET DEE Dee Why AUS,-18.0,,DinnerBars
2020-07-25,THE BEACH SHED DEE WHY NSW,-4.0,,DinnerBars
2020-07-25,HARBORD DIGGERS FRESHWATER,-13.5,,DinnerBars
2020-07-26,COLES 0784 DEE WHY AUS,-8.0,,Groceries
2020-07-26,COLES 0784 DEE WHY AUS,-17.25,,Groceries
2020-07-27,MED*ALDIMobile CHATSWOOD AUS,,,
2020-07-28,ALDI STORES - DEE WHY DEE WHY,-140.74,,Groceries
2020-07-29,Direct Credit 012721 ATO ATO003000012903711,,5122.91,
2020-07-29,THE BEACH SHED DEE WHY NSW,-8.5,,DinnerBars
2020-07-29,LIQUORLAND 3626 DEE WHY AUS,-12.0,,DinnerBars
2020-07-31,COLES 0784 DEE WHY AUS,-6.8,,Groceries
2020-08-01,HARBORD DIGGERS FRESHWATER,-72.0,,DinnerBars
2020-08-01,Transfer to xx2105 NetBank Vicky,,,
2020-08-01,COLES 0784 DEE WHY AUS,-6.68,,Groceries
2020-08-01,HARBORD DIGGERS FRESHWATER,-13.5,,DinnerBars
2020-08-01,HARBORD DIGGERS FRESHWATER,-28.9,,DinnerBars
2020-08-03,PAYPAL *BUPAHIPTYLT 4029357733 AUS,,,Shopping
2020-08-04,ALDI STORES - DEE WHY DEE WHY,-125.96,,Groceries
2020-08-04,BUMP HEALTH & FITNESS DEE WHY NSW,,,Shopping
2020-08-05,H&M Sydney AU0017 Brookvale NSW,,,Shopping
2020-08-05,M & J TRADING UP PTY DEE WHY NSW,-15.9,,Shopping
2020-08-05,Direct Debit 494894 OPTUS BILLING 62188084370,,,
2020-08-05,TARGET 5078 BROOKVALE AUS,-11.0,,Shopping
2020-08-05,DAVID JONES LIMITED BROOKVALE,-5.99,,Shopping
2020-08-05,WESTFIELD WARRINGAHQPS BROOKVALE,-20.0,,Shopping
2020-08-05,SMP*Cafe Piccolo Bar Brookvale AUS,-5.59,,DinnerBars
2020-08-05,COLES 0784 DEE WHY AUS,-5.0,,Groceries
2020-08-08,Coretto Dee Why Dee Why NSW,-45.68,,DinnerBars
2020-08-08,HIT CAFE DEE WHY GRA DEE WHY NSW,-12.8,,DinnerBars
2020-08-09,COLES 0784 DEE WHY AUS,-20.6,,Groceries
2020-08-10,COLES 0784 DEE WHY AUS,-25.92,,Groceries
2020-08-11,ALDI STORES - DEE WHY DEE WHY,-114.19,,Groceries
2020-08-12,Chagas Priest Special Dee Why NSW,-3.8,,DinnerBars
2020-08-12,COLES 0784 DEE WHY AUS,-15.4,,Groceries
2020-08-13,Salary SAP Australia Pt WAGE/SALARY 013625,,,
2020-08-14,LIQUORLAND 3626 DEE WHY AUS,-7.0,,DinnerBars
2020-08-14,COLES 0784 DEE WHY AUS,-16.0,,Groceries
2020-08-15,THE HOLD P/L MANLY NSW,-112.0,,DinnerBars
2020-08-16,THE THAI AND I DEE WHY,-27.8,,DinnerBars
2020-08-16,SQ *FRENCH BASKET DEE Dee Why AUS,-4.44,,DinnerBars
2020-08-16,H&M Sydney AU0017 Brookvale NSW,,,Shopping
2020-08-16,SIDEWAYS BROOKVALE NSW,-82.97,,Shopping
2020-08-17,AUTO PAYMENT - THANK YOU,,,
2020-08-17,Coretto Dee Why Dee Why NSW,-4.06,,DinnerBars
2020-08-17,COLES 0784 DEE WHY AUS,-3.4,,Groceries
2020-08-17,Transfer to other Bank NetBank,,,
2020-08-17,CHEMIST WAREHOUSE DEE WHY NSW,-21.62,,Shopping
2020-08-18,CBA CR CARD AUTOPAY PMNT 5523504400013262,,,
2020-08-18,Direct Debit 348045 AGL SALES PTY LT 420008236877,,,
2020-08-18,AMAZON MKTPLC AU SYDNEY SOUTHNSW,-58.47,,Groceries
2020-08-18,COLES 0784 DEE WHY AUS,-3.95,,Groceries
2020-08-18,ALDI STORES - DEE WHY DEE WHY,-117.17,,Groceries
2020-08-19,DEFT RENT NetBank BPAY 4481 0034744003,,,
2020-08-20,SQ *FRENCH BASKET DEE Dee Why AUS,-8.0,,DinnerBars
2020-08-20,DEE WHY LIBRARY DEE WHY,-10.0,,Shopping
2020-08-20,Coretto Dee Why Dee Why NSW,-8.73,,DinnerBars
2020-08-20,SQ *FRENCH BASKET DEE Dee Why AUS,-9.5,,DinnerBars
2020-08-21,DEE WHY RSL CLUB LTD DEE WHY,-25.8,,DinnerBars
2020-08-21,DEE WHY RSL CLUB LTD DEE WHY,-5.0,,DinnerBars
2020-08-21,COLES 0784 DEE WHY AUS,-3.3,,Groceries
2020-08-21,KMART 1055 WARRIEWOOD AUS,-31.0,,Shopping
2020-08-21,Coretto Dee Why Dee Why NSW,-4.06,,DinnerBars
2020-08-21,MAO S ASIAN SUPERMRK DEE WHY NSW,-3.5,,Groceries
2020-08-21,DEE WHY RSL CLUB LTD DEE WHY,-44.0,,DinnerBars
2020-08-22,DEE WHY RSL CLUB LTD DEE WHY,-3.6,,DinnerBars
2020-08-22,KMART ONLINE 03 AUS,,,Shopping
2020-08-22,RC SURF NARRABEEN PT NARRABEEN NSW,-1130.0,,Shopping
2020-08-22,STOCKMANS BURGERS BEER DEE WHY,-39.0,,DinnerBars
2020-08-22,Mr Gelato by Matteo Freshwater NSW,-10.0,,DinnerBars
2020-08-23,ASOS AU SALES LLC ASOS.COM AUS,,,Shopping
2020-08-23,SQ *NOMAD BREWING CO. Brookvale AUS,-19.0,,DinnerBars
2020-08-23,SQ *NOMAD BREWING CO. Brookvale AUS,-10.0,,DinnerBars
2020-08-23,SQ *SMOKEY MARY PTY LT Brookvale AUS,-32.0,,DinnerBars
2020-08-23,SIDEWAYS BROOKVALE NSW,-86.07,,Shopping
2020-08-24,BIG W 0145 WARINGAH MALNS,-9.0,,Shopping
2020-08-24,MONTHLY FEE,-35.0,,Shopping
2020-08-24,Coretto Dee Why Dee Why NSW,-4.06,,DinnerBars
2020-08-24,H&M Sydney AU0017 Brookvale NSW,,,Shopping
2020-08-24,DYMOCKS (WARRINGAH MAL BROOKVALE,-16.99,,Shopping
2020-08-24,Direct Debit 279234 PAYPAL AUSTRALIA 1010081847728,-345.7,,Shopping
2020-08-24,Direct Credit 279219 PAYPAL AUSTRALIA 1010102118779,,15.0,Shopping
2020-08-25,ALDI STORES - DEE WHY DEE WHY,-164.49,,Groceries
2020-08-25,WOOLWORTHS 1472 DEE WHY T/C NS,-23.46,,Groceries
2020-08-26,PSA*BUMP HEALTH AND FI DEE WHY NSW,,,Shopping
2020-08-26,COLES 0784 DEE WHY AUS,-30.0,,Groceries
2020-08-27,MED*ALDIMobile CHATSWOOD AUS,,,
2020-08-27,DR JAMES SMITH DEE WHY NSW,-260.0,,Medical
2020-08-28,GRILLD PTY LTD DEE WHY,-9.0,,DinnerBars
2020-08-28,GRILLD PTY LTD DEE WHY,-40.1,,DinnerBars
2020-08-28,GRILLD PTY LTD DEE WHY,-5.0,,DinnerBars
2020-08-28,CASH DEPOSIT CBA ATM DEE WHY B NSW 215502 AUS,,300.0,
2020-08-28,CHEMIST WAREHOUSE DEE WHY NSW,-11.48,,Shopping
2020-08-29,THE BEACH SHED DEE WHY NSW,-4.0,,DinnerBars
2020-08-30,UNITED DEE WHY DEE WHY NSW,-75.45,,Transport
2020-08-30,FLYING FOX CAFE MONA VALE NSW,-3.5,,DinnerBars
2020-08-30,FLYING FOX CAFE MONA VALE NSW,-41.0,,DinnerBars
2020-08-31,Austrian beer bar,-18.0,,DinnerBars
2020-08-31,ALDI STORES - DEE WHY DEE WHY,-132.74,,Groceries
2020-09-01,Transfer to xx2105 NetBank Vicky,,,
2020-09-01,PAYPAL *BUPAHIPTYLT 4029357733 AUS,,,Shopping
2020-09-01,OFWKS ONLINE BENTLEIGH E 03 AUS,-2.45,,Shopping
2020-09-03,JAH BAR DEE WHY BEACH DEE WHY,-20.0,,DinnerBars
2020-09-03,Coretto Dee Why Dee Why NSW,-8.73,,DinnerBars
2020-09-04,COLES 0784 DEE WHY AUS,-38.65,,Groceries
2020-09-04,Direct Debit 494894 OPTUS BILLING 62188084370,,,
2020-09-04,Beach Burrito Company Dee Why NSW,-22.5,,DinnerBars
2020-09-05,SQ *FRENCH BASKET DEE Dee Why AUS,-4.0,,DinnerBars
2020-09-05,GRAM CAFE & PANCAKE CHATSWOOD NSW,-4.85,,DinnerBars
2020-09-05,WESTFIELD CHATSWOOD CHATSWOOD,-12.0,,Transport
2020-09-05,Transfer To F FAVA PayID Phone from CommBank App Investment,-74.0,,DinnerBars
2020-09-05,Transfer To Agustin Vanni PayID Phone from CommBank App Bills,-47.0,,DinnerBars
2020-09-05,Transfer from xx2105 NetBank Vicky Ausgaben Aug,,,
2020-09-05,Coretto Dee Why Dee Why NSW,-4.06,,DinnerBars
2020-09-06,OFFICEWORKS 0204 DEE WHY AUS,-19.81,,Shopping
2020-09-06,WOOLWORTHS 1472 DEE WHY T/C NS,-16.0,,Groceries
2020-09-06,SQ *FRENCH BASKET DEE Dee Why AUS,-4.44,,DinnerBars
2020-09-07,Direct Credit 074806 BUPA_CLM_CR-0709 C89802714 03201403,,201.85,
2020-09-07,Direct Debit 279234 PAYPAL AUSTRALIA 1010244821256,,,Shopping
2020-09-07,Direct Debit 279234 PAYPAL AUSTRALIA 1010244655020,,,Shopping
2020-09-07,Direct Debit 279234 PAYPAL AUSTRALIA 1010245058221,,,Shopping
2020-09-08,7-ELEVEN 2212 DEE WHY NSW,-24.0,,Shopping
2020-09-08,COLES 0784 DEE WHY AUS,-17.05,,Groceries
2020-09-08,BUPA DENTAL WARINGAH M BROOKVALE NSW,-47.0,,Medical
2020-09-08,POST DEE WHY-RET DE DEE WHY WAU,-42.2,,Shopping
2020-09-08,ALDI STORES - DEE WHY DEE WHY,-111.87,,Groceries
2020-09-09,PLINE PH DEE WHY DEE WHY,-469.96,,Medical
2020-09-09,Qualitas Dee Why FMC Dee Why NSW,-110.0,,Medical
2020-09-09,COLES 0784 DEE WHY AUS,-5.2,,Groceries
2020-09-09,PSA*BUMP HEALTH AND FI DEE WHY NSW,,,
2020-09-10,DEE WHY RSL CLUB LTD DEE WHY,-13.0,,DinnerBars
2020-09-11,SQ *FISHBOWL DEE WHY Dee Why AUS,-16.9,,DinnerBars
2020-09-11,Direct Credit 074806 BUPA_CLM_CR-1109 C89802714 03237612,,75.05,
2020-09-11,Direct Credit 074806 BUPA_CLM_CR-1109 C89802714 03240685,,234.0,
2020-09-12,GIRDLERS GRIND DEE WHY NSW,-11.5,,DinnerBars
